1462765231,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765231,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765232,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765232,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765232,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765232,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765232,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765232,s3-eth1,423566.00,9042.00,432608.00,9042,423566,143.00,137.00,280.00,137,143,0.00,0.00,0,0
1462765232,s3-eth2,8976.00,423566.00,432542.00,423566,8976,136.00,143.00,279.00,143,136,0.00,0.00,0,0
1462765232,s2-eth3,9042.00,423566.00,432608.00,423566,9042,137.00,143.00,280.00,143,137,0.00,0.00,0,0
1462765232,s2-eth1,838246.00,17886.00,856132.00,17886,838246,283.00,271.00,554.00,271,283,0.00,0.00,0,0
1462765232,s2-eth2,8844.00,414680.00,423524.00,414680,8844,134.00,140.00,274.00,140,134,0.00,0.00,0,0
1462765232,s1-eth3,17886.00,838246.00,856132.00,838246,17886,271.00,283.00,554.00,283,271,0.00,0.00,0,0
1462765232,s1-eth1,1223306.00,27258.00,1250564.00,27258,1223306,413.00,413.00,826.00,413,413,0.00,0.00,0,0
1462765232,s1-eth2,9372.00,441338.00,450710.00,441338,9372,142.00,149.00,291.00,149,142,0.00,0.00,0,0
1462765232,total,2539238.00,2595582.00,5134820.00,2595582,2539238,1659.00,1679.00,3338.00,1679,1659,0.00,0.00,0,0
1462765233,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765233,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765233,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765233,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765233,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1462765233,s3-eth1,408756.00,8580.00,417336.00,8580,408756,138.00,130.00,268.00,130,138,0.00,0.00,0,0
1462765233,s3-eth2,8646.00,405794.00,414440.00,405794,8646,131.00,137.00,268.00,137,131,0.00,0.00,0,0
1462765233,s2-eth3,8580.00,408756.00,417336.00,408756,8580,130.00,138.00,268.00,138,130,0.00,0.00,0,0
1462765233,s2-eth1,844170.00,18018.00,862188.00,18018,844170,285.00,273.00,558.00,273,285,0.00,0.00,0,0
