1461826448,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826448,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826449,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826449,s1-eth1,1199610.00,26796.00,1226406.00,26796,1199610,405.00,406.00,811.00,406,405,0.00,0.00,0,0
1461826449,s1-eth3,20196.00,950802.00,970998.00,950802,20196,306.00,321.00,627.00,321,306,0.00,0.00,0,0
1461826449,s1-eth2,6534.00,308048.00,314582.00,308048,6534,99.00,104.00,203.00,104,99,0.00,0.00,0,0
1461826449,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826449,s2-eth1,950802.00,20196.00,970998.00,20196,950802,321.00,306.00,627.00,306,321,0.00,0.00,0,0
1461826449,s2-eth3,14652.00,687184.00,701836.00,687184,14652,222.00,232.00,454.00,232,222,0.00,0.00,0,0
1461826449,s2-eth2,5610.00,263618.00,269228.00,263618,5610,85.00,89.00,174.00,89,85,0.00,0.00,0,0
1461826449,s3-eth1,687184.00,14652.00,701836.00,14652,687184,232.00,222.00,454.00,222,232,0.00,0.00,0,0
1461826449,s3-eth3,8514.00,402832.00,411346.00,402832,8514,129.00,136.00,265.00,136,129,0.00,0.00,0,0
1461826449,s3-eth2,6072.00,284352.00,290424.00,284352,6072,92.00,96.00,188.00,96,92,0.00,0.00,0,0
1461826449,eth0,134.00,66.00,200.00,66,134,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1461826449,eth1,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1461826449,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826449,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826449,s4-eth1,402832.00,8514.00,411346.00,8514,402832,136.00,129.00,265.00,129,136,0.00,0.00,0,0
1461826449,s4-eth2,8580.00,402832.00,411412.00,402832,8580,130.00,136.00,266.00,136,130,0.00,0.00,0,0
1461826449,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826449,total,3310720.00,3369982.00,6680702.00,3369982,3310720,2158.00,2179.00,4337.00,2179,2158,0.00,0.00,0,0
1461826450,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826450,s1-eth1,1217382.00,27060.00,1244442.00,27060,1217382,411.00,410.00,821.00,410,411,0.00,0.00,0,0
1461826450,s1-eth3,20328.00,953764.00,974092.00,953764,20328,308.00,322.00,630.00,322,308,0.00,0.00,0,0
1461826450,s1-eth2,6798.00,319896.00,326694.00,319896,6798,103.00,108.00,211.00,108,103,0.00,0.00,0,0
1461826450,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826450,s2-eth1,953764.00,20328.00,974092.00,20328,953764,322.00,308.00,630.00,308,322,0.00,0.00,0,0
1461826450,s2-eth3,14652.00,690146.00,704798.00,690146,14652,222.00,233.00,455.00,233,222,0.00,0.00,0,0
1461826450,s2-eth2,5610.00,263618.00,269228.00,263618,5610,85.00,89.00,174.00,89,85,0.00,0.00,0,0
1461826450,s3-eth1,690146.00,14652.00,704798.00,14652,690146,233.00,222.00,455.00,222,233,0.00,0.00,0,0
1461826450,s3-eth3,8712.00,408756.00,417468.00,408756,8712,132.00,138.00,270.00,138,132,0.00,0.00,0,0
1461826450,s3-eth2,6006.00,281390.00,287396.00,281390,6006,91.00,95.00,186.00,95,91,0.00,0.00,0,0
1461826450,eth0,134.00,66.00,200.00,66,134,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1461826450,eth1,150.00,150.00,300.00,150,150,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1461826450,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826450,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826450,s4-eth1,408756.00,8712.00,417468.00,8712,408756,138.00,132.00,270.00,132,138,0.00,0.00,0,0
1461826450,s4-eth2,8712.00,408756.00,417468.00,408756,8712,132.00,138.00,270.00,138,132,0.00,0.00,0,0
1461826450,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826450,total,3341150.00,3397294.00,6738444.00,3397294,3341150,2180.00,2198.00,4378.00,2198,2180,0.00,0.00,0,0
1461826451,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826451,s1-eth1,1220344.00,27258.00,1247602.00,27258,1220344,412.00,413.00,825.00,413,412,0.00,0.00,0,0
1461826451,s1-eth3,20526.00,959688.00,980214.00,959688,20526,311.00,324.00,635.00,324,311,0.00,0.00,0,0
1461826451,s1-eth2,6666.00,311010.00,317676.00,311010,6666,101.00,105.00,206.00,105,101,0.00,0.00,0,0
1461826451,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826451,s2-eth1,959688.00,20526.00,980214.00,20526,959688,324.00,311.00,635.00,311,324,0.00,0.00,0,0
1461826451,s2-eth3,15114.00,701994.00,717108.00,701994,15114,229.00,237.00,466.00,237,229,0.00,0.00,0,0
1461826451,s2-eth2,5478.00,254732.00,260210.00,254732,5478,83.00,86.00,169.00,86,83,0.00,0.00,0,0
1461826451,s3-eth1,701994.00,15114.00,717108.00,15114,701994,237.00,229.00,466.00,229,237,0.00,0.00,0,0
1461826451,s3-eth3,9098.90,423142.88,432241.78,423566,9108,137.86,142.86,280.72,143,138,0.00,0.00,0,0
1461826451,s3-eth2,5934.07,278149.84,284083.94,278428,5940,89.91,93.91,183.82,94,90,0.00,0.00,0,0
1461826451,eth0,133.87,65.93,199.80,66,134,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1461826451,eth1,90.00,90.00,180.00,90,90,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1461826451,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1461826451,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
